age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
43.0,3,50356.0,15,10.0,2,2,0,4,1,0.0,1485.0,50.0,38,0
35.0,3,186110.0,11,9.0,0,13,1,4,1,0.0,0.0,45.0,38,0
29.0,3,200381.0,1,7.0,4,3,1,4,0,0.0,0.0,40.0,38,0
76.0,5,174309.0,12,14.0,2,2,0,4,1,0.0,0.0,10.0,38,0
63.0,5,78383.0,11,9.0,2,4,0,4,1,0.0,0.0,45.0,38,0
23.0,3,211601.0,8,11.0,4,9,1,2,0,0.0,0.0,15.0,38,0
43.0,3,187728.0,15,10.0,2,9,0,4,0,0.0,1887.0,50.0,38,1
58.0,5,321171.0,11,9.0,2,5,0,4,1,0.0,0.0,40.0,38,0
66.0,3,127921.0,11,9.0,4,13,1,4,1,2050.0,0.0,55.0,38,0
41.0,3,206565.0,15,10.0,4,2,1,2,1,0.0,0.0,45.0,38,0
26.0,3,224563.0,9,13.0,4,0,1,4,1,0.0,0.0,40.0,38,0
47.0,3,178686.0,8,11.0,4,7,1,4,1,0.0,0.0,40.0,38,0
55.0,1,98545.0,0,6.0,2,0,0,4,1,0.0,0.0,40.0,38,0
53.0,3,242606.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
17.0,3,270942.0,4,3.0,4,7,1,4,1,0.0,0.0,48.0,25,0
30.0,3,94235.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0
49.0,3,71195.0,12,14.0,4,9,1,4,1,0.0,0.0,60.0,38,0
19.0,3,104112.0,11,9.0,4,11,1,2,1,0.0,0.0,30.0,13,0
45.0,3,261192.0,11,9.0,2,7,0,2,1,0.0,0.0,40.0,38,0
26.0,3,94936.0,7,12.0,4,11,1,4,1,0.0,0.0,40.0,38,0
38.0,3,296478.0,8,11.0,2,2,0,4,1,7298.0,0.0,40.0,38,1
36.0,6,119272.0,11,9.0,2,10,0,4,1,7298.0,0.0,40.0,38,1
33.0,3,85043.0,11,9.0,4,4,1,4,1,0.0,0.0,20.0,38,0
22.0,6,293364.0,15,10.0,4,10,1,2,0,0.0,0.0,40.0,38,0
43.0,5,241895.0,9,13.0,4,11,1,4,1,0.0,0.0,42.0,38,0
67.0,3,36135.0,1,7.0,2,9,0,4,1,0.0,0.0,8.0,38,0
30.0,3,151989.0,8,11.0,0,9,1,4,0,0.0,0.0,40.0,38,0
56.0,3,101128.0,7,12.0,3,7,1,4,1,0.0,0.0,25.0,19,0
31.0,3,156464.0,9,13.0,4,9,1,4,1,0.0,0.0,25.0,38,0
33.0,3,117963.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
26.0,3,192262.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,38,0
33.0,3,111363.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
46.0,1,329752.0,1,7.0,2,13,0,4,1,0.0,0.0,30.0,38,0
59.0,3,372020.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
38.0,0,95432.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,1
65.0,3,161400.0,1,7.0,6,7,1,3,1,0.0,0.0,40.0,38,0
40.0,3,96129.0,8,11.0,2,12,0,4,1,0.0,0.0,40.0,38,1
42.0,3,111949.0,11,9.0,2,0,0,4,0,0.0,0.0,35.0,38,0
26.0,5,117125.0,6,5.0,2,2,0,4,1,0.0,0.0,40.0,31,0
36.0,3,348022.0,0,6.0,2,7,0,4,0,0.0,0.0,24.0,38,0
62.0,3,270092.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1
43.0,3,180609.0,9,13.0,2,13,0,4,1,0.0,0.0,45.0,38,0
43.0,3,174575.0,9,13.0,0,3,1,4,1,0.0,1564.0,45.0,38,1
22.0,3,410439.0,11,9.0,3,11,1,4,1,0.0,0.0,55.0,38,0
28.0,3,92262.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
56.0,5,183081.0,15,10.0,2,11,0,4,1,0.0,0.0,45.0,38,0
22.0,3,362589.0,7,12.0,4,11,1,4,0,0.0,0.0,15.0,38,0
57.0,3,212448.0,9,13.0,0,3,1,4,0,0.0,0.0,45.0,38,1
39.0,3,481060.0,11,9.0,0,11,1,4,0,0.0,0.0,40.0,38,0
26.0,0,185885.0,15,10.0,4,0,1,4,0,0.0,0.0,15.0,38,0
17.0,3,89821.0,1,7.0,4,7,1,4,1,0.0,0.0,10.0,38,0
40.0,6,184018.0,8,11.0,2,6,0,4,1,0.0,0.0,38.0,38,1
45.0,3,256649.0,11,9.0,2,6,0,2,1,0.0,0.0,40.0,38,0
44.0,3,160323.0,11,9.0,4,2,1,2,1,0.0,0.0,40.0,38,0
20.0,1,350845.0,15,10.0,4,0,1,4,0,0.0,0.0,10.0,38,0
33.0,3,267404.0,11,9.0,2,2,0,4,0,0.0,0.0,40.0,38,0
23.0,3,35633.0,15,10.0,4,11,1,4,1,0.0,0.0,40.0,38,0
46.0,5,80914.0,12,14.0,0,3,1,4,1,0.0,0.0,30.0,38,0
38.0,3,172927.0,11,9.0,2,11,0,4,1,0.0,0.0,50.0,38,0
54.0,3,174319.0,11,9.0,0,13,1,4,1,0.0,0.0,40.0,38,0
46.0,3,214955.0,4,3.0,0,2,1,4,0,0.0,2339.0,45.0,38,0
25.0,3,344991.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
46.0,3,108699.0,15,10.0,0,11,1,4,0,0.0,0.0,40.0,38,0
36.0,1,117312.0,15,10.0,2,13,0,4,0,0.0,0.0,40.0,38,0
23.0,3,396099.0,11,9.0,4,7,1,4,0,0.0,0.0,25.0,38,0
29.0,3,134152.0,11,9.0,5,6,1,4,1,0.0,0.0,40.0,38,0
44.0,3,162028.0,15,10.0,2,0,0,4,0,0.0,2415.0,6.0,38,1
19.0,3,25429.0,15,10.0,4,0,1,4,0,0.0,0.0,16.0,38,0
19.0,3,232392.0,11,9.0,4,7,1,4,0,0.0,0.0,40.0,38,0
35.0,3,220098.0,11,9.0,2,7,0,4,0,0.0,0.0,40.0,38,1
27.0,3,301302.0,9,13.0,4,2,1,4,1,0.0,0.0,50.0,38,0
46.0,5,277946.0,7,12.0,5,2,1,4,1,0.0,0.0,40.0,38,0
34.0,6,98101.0,9,13.0,2,3,0,4,1,7688.0,0.0,45.0,38,1
34.0,3,196164.0,11,9.0,4,7,1,4,0,0.0,0.0,35.0,38,0
44.0,3,115562.0,15,10.0,2,12,0,4,1,0.0,0.0,40.0,38,0
45.0,3,96975.0,15,10.0,0,5,1,4,0,0.0,0.0,40.0,38,0
20.0,3,137300.0,11,9.0,4,9,1,4,0,0.0,0.0,35.0,38,0
25.0,3,86872.0,9,13.0,2,3,0,4,1,0.0,0.0,55.0,38,1
52.0,4,132178.0,9,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1
20.0,3,416103.0,15,10.0,4,5,1,4,1,0.0,0.0,40.0,38,0
28.0,3,108574.0,15,10.0,4,7,1,4,0,0.0,0.0,40.0,38,0
50.0,6,288353.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,38,1
34.0,3,227689.0,8,11.0,0,12,1,4,0,0.0,0.0,64.0,38,0
28.0,3,166481.0,5,4.0,2,5,0,3,1,0.0,2179.0,40.0,32,0
41.0,3,445382.0,12,14.0,2,3,0,4,1,0.0,1977.0,65.0,38,1
28.0,3,110145.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,0
46.0,5,317253.0,11,9.0,2,2,0,4,1,0.0,0.0,25.0,38,0
28.0,3,123147.0,15,10.0,2,9,0,4,0,0.0,1887.0,40.0,38,1
32.0,3,364657.0,15,10.0,2,3,0,4,1,0.0,0.0,50.0,38,0
41.0,1,42346.0,15,10.0,0,7,1,2,0,0.0,0.0,24.0,38,0
24.0,3,241951.0,11,9.0,4,5,1,2,0,0.0,0.0,40.0,38,0
33.0,3,118500.0,15,10.0,0,3,1,4,0,0.0,0.0,40.0,38,0
46.0,3,188386.0,10,16.0,2,3,0,4,1,15024.0,0.0,60.0,38,1
31.0,6,1033222.0,15,10.0,2,6,0,4,1,0.0,0.0,40.0,38,0
35.0,3,92440.0,2,8.0,0,2,1,4,1,0.0,0.0,50.0,38,1
52.0,3,190762.0,3,2.0,2,6,0,4,1,0.0,0.0,40.0,25,0
30.0,3,426017.0,1,7.0,4,7,1,4,0,0.0,0.0,19.0,38,0
34.0,1,243867.0,1,7.0,5,6,1,2,1,0.0,0.0,40.0,38,0
34.0,6,240283.0,11,9.0,0,13,1,4,0,0.0,0.0,40.0,38,0
20.0,3,61777.0,15,10.0,2,11,0,4,1,0.0,0.0,30.0,38,0
17.0,3,175024.0,1,7.0,4,5,1,4,1,2176.0,0.0,18.0,38,0
32.0,6,92003.0,9,13.0,2,3,0,4,0,0.0,0.0,40.0,38,1
29.0,3,188401.0,11,9.0,0,4,1,4,1,0.0,0.0,40.0,38,0
33.0,3,228528.0,0,6.0,4,2,1,4,0,0.0,0.0,35.0,38,0
25.0,3,133373.0,11,9.0,2,13,0,4,1,0.0,0.0,60.0,38,0
36.0,0,255191.0,12,14.0,4,9,1,4,1,0.0,1408.0,40.0,38,0
23.0,3,204653.0,11,9.0,4,5,1,4,1,0.0,0.0,72.0,5,0
63.0,4,222289.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1
47.0,1,287480.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,0
80.0,3,107762.0,11,9.0,6,9,1,4,1,0.0,0.0,24.0,38,0
17.0,3,202521.0,1,7.0,4,9,1,4,1,0.0,0.0,40.0,38,0
40.0,5,204116.0,9,13.0,3,9,1,4,0,2174.0,0.0,40.0,38,0
30.0,3,29662.0,7,12.0,2,7,0,4,0,0.0,0.0,25.0,38,1
27.0,3,116358.0,15,10.0,4,2,1,1,1,0.0,1980.0,40.0,29,0
33.0,3,208405.0,12,14.0,2,9,0,4,1,0.0,0.0,50.0,38,1
34.0,1,284843.0,11,9.0,4,4,1,2,1,594.0,0.0,60.0,38,0
34.0,1,117018.0,15,10.0,4,10,1,4,0,0.0,0.0,40.0,38,0
23.0,3,81281.0,15,10.0,2,0,0,4,1,0.0,0.0,40.0,38,0
42.0,1,340148.0,15,10.0,2,0,0,4,0,0.0,0.0,40.0,38,0
29.0,3,363425.0,9,13.0,4,9,1,4,1,0.0,0.0,40.0,38,0
45.0,3,45857.0,11,9.0,0,0,1,4,0,0.0,0.0,28.0,38,0
24.0,0,191073.0,11,9.0,4,1,1,4,1,0.0,0.0,40.0,38,0
44.0,3,116632.0,15,10.0,2,9,0,4,1,0.0,0.0,40.0,38,1
27.0,3,405855.0,6,5.0,4,2,1,4,1,0.0,0.0,40.0,25,0
20.0,3,298227.0,15,10.0,4,11,1,4,1,0.0,0.0,35.0,38,0
44.0,3,290521.0,11,9.0,6,3,1,2,0,0.0,0.0,40.0,38,0
51.0,3,56915.0,11,9.0,2,2,0,0,1,0.0,0.0,40.0,38,0
20.0,3,146538.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
17.0,3,258872.0,1,7.0,4,9,1,4,0,0.0,0.0,5.0,38,0
19.0,3,206399.0,11,9.0,4,6,1,2,0,0.0,0.0,40.0,38,0
45.0,4,197332.0,15,10.0,2,2,0,4,1,0.0,0.0,55.0,38,1
60.0,3,245062.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
42.0,3,197583.0,7,12.0,2,3,0,2,1,0.0,0.0,40.0,38,1
44.0,5,234885.0,11,9.0,2,11,0,4,0,0.0,0.0,40.0,38,1
40.0,3,72887.0,8,11.0,2,6,0,1,1,0.0,0.0,40.0,38,1
30.0,3,180374.0,11,9.0,2,3,0,4,0,0.0,0.0,40.0,38,0
38.0,3,351299.0,15,10.0,2,13,0,2,1,0.0,0.0,50.0,38,0
23.0,3,54012.0,11,9.0,2,13,0,4,1,0.0,0.0,60.0,38,0
32.0,3,115745.0,15,10.0,2,9,0,4,1,0.0,0.0,40.0,38,0
44.0,3,116632.0,7,12.0,4,4,1,4,1,0.0,0.0,40.0,38,0
54.0,1,288825.0,11,9.0,2,13,0,2,1,0.0,0.0,40.0,38,0
32.0,3,132601.0,9,13.0,2,9,0,4,1,0.0,0.0,50.0,38,0
50.0,3,193374.0,3,2.0,3,2,1,4,1,0.0,0.0,40.0,38,0
24.0,3,170070.0,9,13.0,4,12,1,4,0,0.0,0.0,20.0,38,0
37.0,3,126708.0,11,9.0,2,0,0,4,0,0.0,0.0,60.0,38,0
52.0,3,35598.0,11,9.0,0,13,1,4,1,0.0,0.0,40.0,38,0
38.0,3,33983.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,38,0
49.0,3,192776.0,12,14.0,2,3,0,4,1,0.0,1977.0,45.0,38,1
30.0,3,118551.0,9,13.0,2,12,0,4,0,0.0,0.0,16.0,38,1
60.0,3,201965.0,15,10.0,4,9,1,4,1,0.0,0.0,40.0,38,1
22.0,3,139883.0,15,10.0,4,9,1,4,1,0.0,0.0,40.0,38,0
35.0,3,285020.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0
30.0,3,303990.0,11,9.0,4,13,1,4,1,0.0,0.0,60.0,38,0
67.0,3,49401.0,8,11.0,0,7,1,4,0,0.0,0.0,24.0,38,0
46.0,3,279196.0,9,13.0,4,2,1,4,0,0.0,0.0,40.0,38,0
17.0,3,211870.0,6,5.0,4,7,1,4,1,0.0,0.0,6.0,38,0
22.0,3,281432.0,15,10.0,4,5,1,4,1,0.0,0.0,30.0,38,0
27.0,3,161155.0,0,6.0,4,7,1,4,1,0.0,0.0,40.0,38,0
23.0,3,197904.0,11,9.0,4,7,1,4,0,0.0,0.0,35.0,38,0
33.0,3,111746.0,7,12.0,2,2,0,4,1,0.0,0.0,45.0,31,0
43.0,5,170721.0,15,10.0,2,2,0,4,1,0.0,0.0,20.0,38,0
28.0,6,70100.0,9,13.0,4,9,1,4,1,0.0,0.0,20.0,38,0
41.0,3,193626.0,11,9.0,3,2,1,4,0,0.0,0.0,40.0,38,0
52.0,3,271749.0,2,8.0,4,9,1,2,1,594.0,0.0,40.0,38,0
25.0,3,189775.0,15,10.0,3,0,1,2,0,0.0,0.0,20.0,38,0
63.0,3,401531.0,3,2.0,2,9,0,4,1,0.0,0.0,35.0,38,0
59.0,1,286967.0,11,9.0,2,13,0,4,1,0.0,0.0,45.0,38,0
45.0,1,164427.0,9,13.0,0,9,1,4,0,0.0,0.0,40.0,38,0
38.0,3,91039.0,9,13.0,2,11,0,4,1,15024.0,0.0,60.0,38,1
40.0,3,347934.0,11,9.0,4,7,1,4,0,0.0,0.0,35.0,38,0
46.0,0,371373.0,11,9.0,0,0,1,4,1,0.0,0.0,40.0,38,0
35.0,3,32220.0,7,12.0,4,3,1,4,0,0.0,0.0,60.0,38,0
34.0,3,187251.0,11,9.0,0,9,1,4,0,0.0,0.0,25.0,38,0
33.0,3,178107.0,9,13.0,4,2,1,4,1,0.0,0.0,20.0,38,0
41.0,3,343121.0,11,9.0,0,0,1,4,0,0.0,0.0,36.0,38,0
20.0,3,262749.0,15,10.0,4,6,1,4,1,0.0,0.0,40.0,38,0
23.0,3,403107.0,4,3.0,4,7,1,4,1,0.0,0.0,40.0,7,0
26.0,3,64293.0,15,10.0,4,9,1,4,0,0.0,0.0,35.0,38,0
72.0,3,303588.0,11,9.0,2,9,0,4,1,0.0,0.0,20.0,38,0
23.0,1,324960.0,11,9.0,4,4,1,4,1,0.0,0.0,40.0,30,0
62.0,1,114060.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
52.0,3,48925.0,15,10.0,2,0,0,4,1,0.0,0.0,40.0,38,0
58.0,3,180980.0,15,10.0,0,7,1,4,0,0.0,0.0,42.0,9,0
25.0,3,181054.0,9,13.0,4,11,1,4,0,0.0,0.0,40.0,38,0
24.0,3,388093.0,9,13.0,4,3,1,2,1,0.0,0.0,40.0,38,0
19.0,3,249609.0,15,10.0,4,10,1,4,1,0.0,0.0,8.0,38,0
43.0,3,112131.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,38,0
47.0,1,543162.0,11,9.0,5,0,1,2,0,0.0,0.0,40.0,38,0
39.0,3,91996.0,11,9.0,0,7,1,4,0,0.0,0.0,40.0,38,0
49.0,3,141944.0,8,11.0,3,5,1,4,1,0.0,1380.0,42.0,38,0
53.0,3,251804.0,4,3.0,6,9,1,2,0,0.0,0.0,30.0,38,0
32.0,3,37070.0,8,11.0,4,2,1,4,1,0.0,0.0,45.0,38,0
34.0,3,337587.0,15,10.0,2,9,0,4,1,0.0,0.0,50.0,38,1
28.0,3,189346.0,11,9.0,0,2,1,4,1,0.0,0.0,45.0,38,0
57.0,3,222216.0,8,11.0,6,9,1,4,0,0.0,0.0,38.0,38,0
25.0,3,267044.0,15,10.0,4,0,1,0,0,0.0,0.0,20.0,38,0
20.0,3,214635.0,15,10.0,4,9,1,4,1,0.0,0.0,24.0,38,0
21.0,3,204226.0,15,10.0,4,9,1,4,0,0.0,0.0,35.0,38,0
34.0,3,108116.0,9,13.0,2,9,0,4,1,0.0,0.0,50.0,38,1
38.0,4,99146.0,9,13.0,2,3,0,4,1,15024.0,0.0,80.0,38,1
50.0,3,196232.0,11,9.0,2,3,0,4,1,7688.0,0.0,50.0,38,1
24.0,1,248344.0,15,10.0,0,5,1,2,1,0.0,0.0,50.0,38,0
37.0,1,186035.0,15,10.0,2,12,0,4,1,0.0,0.0,45.0,38,1
44.0,3,177905.0,15,10.0,0,6,1,4,1,0.0,0.0,58.0,38,1
28.0,3,85812.0,15,10.0,2,11,0,4,0,0.0,0.0,40.0,38,0
42.0,3,221172.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
74.0,3,99183.0,15,10.0,0,0,1,4,0,0.0,0.0,9.0,38,0
38.0,5,190387.0,11,9.0,2,2,0,4,1,0.0,0.0,50.0,38,0
44.0,5,202692.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,0
44.0,3,109339.0,1,7.0,0,6,1,3,0,0.0,0.0,46.0,32,0
26.0,3,108658.0,11,9.0,4,6,1,4,1,0.0,0.0,40.0,38,0
36.0,3,197202.0,11,9.0,2,7,0,2,1,0.0,0.0,40.0,38,0
41.0,3,101739.0,7,12.0,2,3,0,4,0,0.0,0.0,50.0,38,1
67.0,3,231559.0,14,15.0,2,9,0,4,1,20051.0,0.0,48.0,38,1
39.0,1,207853.0,2,8.0,2,12,0,4,1,0.0,0.0,50.0,38,0
57.0,3,190942.0,3,2.0,6,8,1,2,0,0.0,0.0,30.0,38,0
29.0,3,102345.0,8,11.0,5,2,1,4,1,0.0,0.0,40.0,38,0
31.0,4,41493.0,9,13.0,4,4,1,4,0,0.0,0.0,45.0,38,0
34.0,3,190027.0,11,9.0,4,9,1,2,0,0.0,0.0,40.0,38,0
44.0,3,210525.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,38,0
29.0,3,133937.0,10,16.0,4,9,1,4,1,0.0,0.0,40.0,38,0
30.0,3,237903.0,15,10.0,4,5,1,4,0,0.0,0.0,40.0,38,0
27.0,3,163862.0,11,9.0,4,13,1,4,1,0.0,0.0,40.0,38,0
27.0,3,201872.0,15,10.0,2,11,0,4,1,0.0,0.0,50.0,38,0
32.0,3,84179.0,11,9.0,4,5,1,4,0,0.0,0.0,45.0,38,0
58.0,3,51662.0,0,6.0,2,7,0,4,0,0.0,0.0,8.0,38,0
35.0,1,233327.0,15,10.0,2,10,0,4,1,0.0,0.0,40.0,38,0
21.0,3,259510.0,11,9.0,4,5,1,4,1,0.0,0.0,36.0,38,0
28.0,3,184831.0,15,10.0,4,2,1,4,1,0.0,0.0,40.0,38,0
46.0,5,245724.0,15,10.0,0,3,1,4,1,0.0,0.0,50.0,38,0
36.0,5,27053.0,11,9.0,5,7,1,4,0,0.0,0.0,40.0,38,0
72.0,3,205343.0,1,7.0,6,0,1,4,0,0.0,0.0,40.0,38,0
35.0,3,229328.0,11,9.0,2,6,0,2,0,0.0,0.0,40.0,38,0
33.0,0,319560.0,8,11.0,0,2,1,2,0,0.0,0.0,40.0,38,1
69.0,3,136218.0,1,7.0,4,6,1,4,0,0.0,0.0,40.0,38,0
35.0,3,54576.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
31.0,3,323069.0,11,9.0,5,0,1,4,0,0.0,0.0,20.0,38,0
34.0,3,148291.0,11,9.0,2,12,0,4,0,0.0,0.0,32.0,38,0
30.0,3,152453.0,1,7.0,2,7,0,4,1,0.0,0.0,40.0,25,0
28.0,3,114053.0,9,13.0,4,13,1,4,1,0.0,0.0,55.0,38,0
54.0,3,212960.0,9,13.0,2,11,0,4,1,0.0,0.0,35.0,38,1
47.0,3,264052.0,15,10.0,2,9,0,4,1,0.0,0.0,50.0,38,1
24.0,3,82804.0,11,9.0,4,5,1,2,0,0.0,0.0,40.0,38,0
52.0,5,334273.0,9,13.0,2,9,0,4,1,0.0,0.0,60.0,38,1
20.0,3,27337.0,11,9.0,4,5,1,0,1,0.0,0.0,48.0,38,0
43.0,4,188436.0,12,14.0,2,3,0,4,1,5013.0,0.0,45.0,38,0
45.0,3,433665.0,5,4.0,5,7,1,4,0,0.0,0.0,40.0,25,0
29.0,5,110663.0,11,9.0,5,2,1,4,1,0.0,0.0,35.0,38,0
47.0,3,87490.0,12,14.0,0,3,1,4,1,0.0,0.0,42.0,38,0
24.0,3,354351.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0
51.0,3,95469.0,11,9.0,2,9,0,4,1,0.0,0.0,40.0,38,0
17.0,3,242718.0,1,7.0,4,11,1,4,1,0.0,0.0,12.0,38,0
37.0,3,22463.0,8,11.0,2,2,0,4,1,0.0,1977.0,40.0,38,1
27.0,3,158156.0,10,16.0,4,9,1,4,0,0.0,0.0,70.0,38,0
29.0,3,350162.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
18.0,3,165532.0,2,8.0,4,9,1,4,1,0.0,0.0,25.0,38,0
36.0,5,28738.0,7,12.0,0,11,1,4,0,0.0,0.0,35.0,38,0
58.0,1,283635.0,9,13.0,4,9,1,4,0,0.0,0.0,40.0,38,0
26.0,5,86646.0,15,10.0,2,2,0,4,1,0.0,0.0,45.0,38,0
65.0,3,195733.0,15,10.0,2,9,0,4,1,0.0,0.0,30.0,38,1
57.0,3,69884.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,38,1
59.0,3,199713.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
27.0,3,181659.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
31.0,5,340939.0,9,13.0,4,12,1,4,1,0.0,0.0,40.0,38,0
21.0,3,197747.0,15,10.0,4,11,1,4,0,0.0,0.0,24.0,38,0
29.0,3,34292.0,15,10.0,4,0,1,4,1,0.0,0.0,60.0,38,0
18.0,3,156764.0,1,7.0,4,7,1,4,1,0.0,0.0,40.0,38,0
52.0,3,25826.0,0,6.0,2,2,0,4,1,0.0,1887.0,47.0,38,1
57.0,4,103948.0,9,13.0,0,9,1,4,1,0.0,0.0,80.0,38,0
42.0,3,137390.0,11,9.0,2,9,0,4,1,0.0,0.0,40.0,38,0
55.0,3,105138.0,11,9.0,2,9,0,1,0,0.0,0.0,40.0,38,0
60.0,3,39352.0,5,4.0,4,13,1,4,1,0.0,0.0,48.0,38,1
31.0,3,168387.0,9,13.0,2,9,0,4,1,7688.0,0.0,40.0,1,1
23.0,3,117789.0,9,13.0,4,0,1,4,0,0.0,0.0,40.0,38,0
27.0,3,267147.0,11,9.0,4,11,1,4,1,0.0,0.0,40.0,38,0
23.0,3,99399.0,15,10.0,4,9,1,0,0,0.0,0.0,25.0,38,0
42.0,5,214242.0,14,15.0,2,9,0,4,1,0.0,1902.0,50.0,38,1
25.0,3,200408.0,15,10.0,4,12,1,4,1,2174.0,0.0,40.0,38,0
49.0,3,136455.0,9,13.0,4,9,1,4,0,0.0,0.0,45.0,38,0
32.0,3,239824.0,9,13.0,4,12,1,4,1,0.0,0.0,40.0,38,0
19.0,3,217039.0,15,10.0,4,0,1,4,1,0.0,0.0,28.0,38,0
60.0,3,51290.0,5,4.0,0,7,1,4,0,0.0,0.0,40.0,38,0
42.0,1,175674.0,6,5.0,2,7,0,4,1,0.0,0.0,40.0,38,0
35.0,5,194404.0,7,12.0,4,4,1,4,1,0.0,0.0,40.0,38,0
48.0,3,45612.0,11,9.0,4,0,1,2,0,0.0,0.0,37.0,38,0
51.0,3,410114.0,12,14.0,2,2,0,4,1,0.0,0.0,40.0,38,1
29.0,3,182521.0,11,9.0,4,2,1,0,1,0.0,0.0,40.0,38,0
36.0,1,339772.0,11,9.0,5,3,1,2,1,0.0,0.0,40.0,38,0
17.0,3,169658.0,0,6.0,4,7,1,4,0,0.0,0.0,21.0,38,0
52.0,3,200853.0,12,14.0,0,9,1,4,0,6849.0,0.0,60.0,38,0
24.0,3,247564.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0
24.0,3,249909.0,11,9.0,2,5,0,4,1,0.0,0.0,50.0,38,0
26.0,1,208122.0,9,13.0,4,9,1,4,1,1055.0,0.0,40.0,38,0
27.0,3,109881.0,9,13.0,4,7,1,4,0,0.0,0.0,20.0,38,0
39.0,3,207824.0,11,9.0,4,5,1,4,1,0.0,0.0,60.0,38,0
30.0,3,369027.0,11,9.0,2,13,0,2,1,0.0,0.0,45.0,38,0
50.0,5,114117.0,11,9.0,2,3,0,4,1,0.0,0.0,32.0,38,0
52.0,4,51048.0,9,13.0,2,11,0,4,1,0.0,0.0,55.0,38,0
46.0,3,102388.0,14,15.0,2,9,0,4,1,15024.0,0.0,45.0,38,1
23.0,3,190483.0,9,13.0,4,11,1,4,0,0.0,0.0,20.0,38,0
45.0,3,462440.0,1,7.0,6,7,1,2,0,0.0,0.0,20.0,38,0
65.0,3,109351.0,6,5.0,6,8,1,2,0,0.0,0.0,24.0,38,0
29.0,3,34383.0,8,11.0,2,13,0,4,1,0.0,0.0,55.0,38,0
47.0,3,241832.0,6,5.0,3,5,1,4,1,0.0,0.0,40.0,7,0
30.0,3,124187.0,11,9.0,4,4,1,2,1,0.0,0.0,60.0,38,0
34.0,3,153614.0,11,9.0,2,11,0,4,1,0.0,0.0,45.0,38,1
38.0,5,267556.0,11,9.0,2,11,0,4,1,0.0,0.0,64.0,38,0
33.0,3,205469.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,38,1
49.0,3,268090.0,9,13.0,2,11,0,4,1,0.0,0.0,26.0,38,1
47.0,5,165039.0,15,10.0,4,7,1,2,0,0.0,0.0,40.0,38,0
49.0,1,120451.0,0,6.0,5,7,1,2,0,0.0,0.0,40.0,38,0
43.0,3,154374.0,15,10.0,2,2,0,4,1,15024.0,0.0,60.0,38,1
30.0,3,103649.0,9,13.0,2,0,0,2,0,0.0,0.0,40.0,38,1
58.0,5,35723.0,11,9.0,2,2,0,4,1,0.0,0.0,60.0,38,0
19.0,3,262601.0,11,9.0,4,7,1,4,0,0.0,0.0,14.0,38,0
21.0,3,226181.0,9,13.0,4,5,1,4,1,0.0,0.0,40.0,38,0
33.0,3,175697.0,9,13.0,2,3,0,4,1,15024.0,0.0,60.0,38,1
47.0,4,248145.0,4,3.0,2,13,0,4,1,0.0,0.0,50.0,4,0
52.0,5,289436.0,10,16.0,2,9,0,4,1,0.0,0.0,60.0,38,1
26.0,3,75654.0,11,9.0,0,2,1,4,1,0.0,0.0,55.0,38,0
60.0,3,199378.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
21.0,3,160968.0,15,10.0,4,5,1,4,1,0.0,0.0,40.0,38,0
36.0,3,188563.0,15,10.0,2,11,0,4,1,5178.0,0.0,50.0,38,1
